siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
246,2002,11,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.633333,111.3969,-83.3823,28.0146,270.88937,271.4069,150.04173,143.31471,261.91946,268.35727,169.6299,168.00159,165.30667,141.20067,136.62782,62.402355,135.18565,144.60344,195.87666,179.27441,147.8809,122.98394,96.69044,131.48253,268.31433,267.05402,272.4206,262.31073,171.01453,129.32176,80.490906,103.574394,105.35285,121.63362,260.37195,268.4769,140.42195,113.97862,122.248825,145.90695,143.1991,145.80031,183.26074,175.65236
246,2002,12,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.745968,529.4645,-229.91615,299.54742,285.54935,290.8759,292.94238,297.70932,300.2596,302.1753,300.73743,290.60333,264.63348,274.98267,298.4866,296.8604,283.405,280.22272,278.11417,281.37378,289.2164,296.30652,299.97577,300.82053,275.99246,279.2622,298.6479,297.17972,292.28613,298.7798,300.3792,301.00494,295.15195,291.29263,286.3437,286.74396,287.9627,291.55792,275.05743,272.8019,296.2478,299.786,274.735,278.1554
246,2003,1,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.775538,281.15016,-80.75066,200.3995,268.22256,245.65755,255.1182,263.6071,231.99043,258.85223,278.9285,266.0989,316.42505,321.6527,255.18166,228.54019,276.08823,259.72873,275.95874,276.6048,257.64114,260.01706,241.29204,251.35928,274.62714,273.95392,311.52307,318.13058,272.69037,260.15646,231.0569,239.37825,323.77933,326.10324,265.73502,260.43753,272.21378,250.96025,248.18109,253.80678,262.57965,259.2225,256.76907,256.71472
246,2003,2,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.922619,250.13296,-32.47776,217.6552,254.03993,243.30296,245.43822,228.69495,252.79803,256.43387,242.91013,222.53413,244.6103,222.54349,236.81987,220.59302,241.66557,220.88031,254.4269,229.45508,226.34213,221.47034,230.11371,228.94652,263.14774,248.8335,251.8502,235.97864,244.94974,229.55293,256.62433,269.95035,227.52335,224.96347,254.28804,252.04675,239.12128,218.78864,274.1811,254.50024,243.57628,225.07668,239.56729,229.66013
246,2003,3,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.918011,231.54024,28.804797,260.34513,256.6762,246.73595,255.80629,260.17722,264.77084,258.01196,256.36218,252.02011,278.9103,266.18402,254.09052,251.53552,254.53416,254.05084,259.62213,267.67868,253.55264,251.07664,250.40431,247.5164,261.48517,254.17046,258.18137,253.5073,254.10144,258.4773,255.46605,252.35954,251.76903,248.4446,260.34198,251.79341,257.39862,244.72382,239.3776,243.29794,256.356,258.35147,259.1533,256.18826
246,2003,4,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.979167,116.4039,-8.21304,108.1911,149.7615,138.59602,200.66362,178.57718,138.21147,150.59052,158.02075,144.30217,154.11047,134.10353,144.5765,119.839615,147.93913,141.46007,169.02452,144.38554,145.30537,139.11574,135.42116,135.45978,167.74332,142.30093,195.56592,217.92645,209.71796,197.26883,121.56773,128.5705,133.7822,151.18431,158.54395,153.96062,130.18648,127.95131,133.25308,137.9468,144.08649,137.2919,216.39514,223.2023
246,2003,5,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.969086,210.94663,-86.5086,124.43803,138.79529,125.723976,130.83376,138.60205,139.50185,147.14671,135.2608,151.27034,142.06587,132.09999,130.0345,126.17866,144.02936,149.30083,136.36345,135.76303,139.3297,128.75072,132.57602,130.53235,146.81322,148.69653,135.91486,129.6007,133.04924,130.02254,134.54974,133.03752,166.56352,170.5545,149.27211,130.84859,132.88853,133.16272,146.92172,133.5323,127.08528,126.47044,148.4478,152.79292
246,2003,6,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.9625,231.4845,-156.039,75.4455,70.423775,69.49764,72.62293,73.77606,64.69522,69.243935,71.380424,77.898285,75.90476,74.03243,62.36908,66.452,75.21663,68.6699,84.05481,74.81861,69.7787,66.69277,65.70711,73.218796,71.1524,70.32501,55.07362,68.135056,80.02438,70.32493,77.03666,73.65532,76.850945,79.69374,85.994705,84.64055,63.46996,58.333992,66.876236,74.39182,71.623924,74.613075,85.559845,92.598785
246,2003,7,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.923387,175.11714,-155.09672,20.020234,48.451366,39.790455,50.406586,46.19682,42.335384,47.59649,49.752434,61.031055,58.29192,55.727497,45.01326,32.56361,52.147686,60.186844,64.90746,63.94321,47.13334,49.10866,31.653315,48.61232,57.539948,53.965096,35.2681,25.657701,63.14092,52.647667,65.36752,71.29774,44.254787,51.210663,84.16931,90.093445,44.32199,41.109615,42.86106,58.413815,40.131943,47.702225,79.55742,87.60244
246,2003,8,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.923387,212.29916,-159.27087,53.02829,57.04307,52.37378,79.63299,78.365204,51.95563,57.022316,68.240974,68.3578,86.38168,69.0133,48.10015,50.446503,72.86091,79.90131,79.49617,69.03633,66.28731,57.352806,55.444447,58.07053,62.63037,57.850792,52.80818,48.652706,68.8901,55.941597,56.408108,61.903084,92.72011,102.96523,75.70964,73.10751,82.2427,68.37266,59.557487,75.16876,58.82653,59.48106,78.04399,79.371994
