siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
229,2011,3,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.943548,139.81806,-31.90799,108.0226,80.22398,64.59572,83.91009,68.768974,91.80722,78.735214,88.94308,82.667015,102.28706,90.08324,87.72081,71.304115,91.311714,82.27113,99.793495,86.09215,92.3416,68.05398,83.93456,70.415405,95.159424,78.38785,88.534966,68.176506,92.777435,82.704666,89.86298,84.27611,106.359665,80.98045,84.74293,75.92471,98.08014,76.04742,81.858925,77.62506,87.611916,75.88012,100.94641,80.97209
229,2011,4,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.967361,107.6253,-41.9133,65.3103,36.10705,47.024147,54.923855,53.5028,52.770023,52.2212,38.639656,46.738865,45.89838,48.836323,43.26541,53.96454,45.64728,46.69989,39.060146,49.42009,41.406044,54.654263,51.619926,49.478283,53.237465,54.851818,40.801777,48.58621,46.05445,47.828827,42.14713,44.60744,53.917713,55.211277,45.31237,49.830853,51.46621,58.117416,47.54287,53.191265,45.20261,46.53774,50.60858,48.08665
229,2011,5,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.994624,42.8296,-19.28138,23.189891,17.832918,31.374138,38.125595,38.787304,28.227942,37.570667,23.043497,32.622883,19.562195,28.513216,25.258297,44.80654,22.085785,25.782604,21.253298,24.257118,29.372772,44.29913,24.823854,29.504246,28.084904,38.45304,32.284943,36.50679,23.076418,27.294836,20.429558,25.928926,17.210691,31.523966,26.638796,31.631401,20.579557,38.194748,32.660004,34.256256,19.57094,24.79884,27.6936,26.99493
229,2011,6,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.972222,17.48772,-4.86231,12.11586,11.995124,19.793116,33.476612,32.30363,20.9712,28.278563,17.35891,20.534632,17.884396,18.694675,20.149466,37.972153,18.797642,14.66957,13.972044,14.443556,28.598295,39.76293,22.103859,20.195936,23.480932,29.71552,26.698015,28.911406,18.77271,16.704512,16.64985,13.015622,12.574386,22.782999,16.13848,15.41268,16.718077,30.487768,23.642395,24.480871,18.933706,18.776152,20.476797,18.634893
229,2011,7,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.952285,10.159971,-3.245359,6.629691,6.14227,19.582989,31.880371,31.35192,18.644949,28.278563,12.605109,19.101763,11.464542,13.950371,14.569143,37.972153,11.026225,15.0811405,10.668619,12.676274,24.505026,39.76293,18.131218,19.640377,19.22418,28.814627,24.214672,28.911406,14.93011,16.307926,13.215031,11.926854,10.671194,23.061022,9.6405115,14.806148,10.4999,32.25338,21.611528,23.334295,13.961837,17.648354,17.55359,18.915596
229,2011,10,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.807796,0.1454489,17.20128,18.441404,18.489395,29.225138,39.483715,40.207844,26.484058,36.278046,20.918474,31.452246,23.298258,27.708605,25.916847,47.466515,23.216585,23.322292,22.297167,28.941336,29.966045,46.24409,26.595879,29.617088,24.426828,32.70115,34.219467,39.182804,27.20064,25.978481,22.489805,26.96057,20.220665,31.681707,20.533812,23.82022,16.950256,32.855022,27.722084,33.79982,29.958584,31.119282,26.061419,25.969421
229,2011,12,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.938172,3.135836,7.791602,10.892346,14.659458,27.586754,42.116135,45.04632,23.379658,32.161224,21.050032,29.138052,11.880733,15.691035,22.473207,40.680428,17.992983,18.76257,16.621368,22.998127,27.929182,44.47368,23.601116,24.683147,23.973715,32.128384,37.319286,39.334084,23.387886,22.236217,19.361176,15.510518,10.388455,28.995821,13.763121,17.333553,13.747638,35.271374,27.98914,29.157898,20.548893,24.302187,20.38802,25.781397
229,2012,1,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.941532,20.62368,21.723188,41.9337,41.840782,47.783108,51.515827,53.49799,40.348198,51.61574,38.526913,46.404762,39.37481,43.75233,42.92078,57.344757,35.83599,43.002995,40.044548,48.349308,47.09636,56.806957,39.08351,50.58065,42.486496,47.96295,48.439842,55.886288,37.99842,47.235146,43.137688,50.679295,35.880608,49.681023,39.88433,44.38508,37.69596,52.38627,40.38196,46.124397,41.261448,48.047146,37.948586,43.688435
229,2012,2,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.960489,8.686341,12.229677,21.053768,29.683752,47.248215,49.10467,51.183197,35.602272,46.54108,33.784145,44.663113,31.304974,38.64093,39.52837,54.27681,33.566425,37.480347,41.590652,48.67726,42.554955,54.88643,43.341805,45.68152,39.564583,44.525806,47.100513,48.72813,36.84243,41.483643,37.66319,38.76875,32.541634,49.56998,30.541195,40.56803,31.178045,45.72624,39.812244,44.951595,36.888767,39.85475,34.80417,36.666103
229,2012,3,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.991263,52.30754,2.1322916,54.41244,31.538908,32.126675,47.760246,43.01025,41.184254,41.806004,40.60952,35.301003,45.646164,34.56782,41.160088,50.929367,39.076164,28.18663,44.19237,36.778812,46.36443,47.56425,37.197243,36.2445,40.34168,38.00335,45.812958,42.40049,42.097843,32.031723,40.60088,31.12305,38.502033,40.44688,41.9681,36.845284,33.434498,38.450108,41.5189,39.851074,40.882107,36.763393,37.905365,40.028828
